City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
260,Luanda,-8.8368,13.2343,84.2,74,20,11.5,AO,few clouds,2022-04-11 14:57:37
261,Mahebourg,-20.4081,57.7,77.29,88,75,11.5,MU,broken clouds,2022-04-11 14:59:00
262,Risod,19.9667,76.7833,95.0,14,81,6.85,IN,broken clouds,2022-04-11 14:59:01
263,The Valley,18.217,-63.0578,81.1,100,75,1.14,AI,broken clouds,2022-04-11 14:59:01
264,Back Mountain,41.3359,-75.9963,49.41,60,31,4.83,US,scattered clouds,2022-04-11 14:59:01
265,Carahue,-38.7,-73.1667,51.66,71,88,1.12,CL,overcast clouds,2022-04-11 14:59:02
266,Lismore,-28.8135,153.2773,66.09,96,3,2.3,AU,clear sky,2022-04-11 14:59:02
267,Ocho Rios,18.4025,-77.1048,80.8,81,83,15.41,JM,broken clouds,2022-04-11 14:54:42
268,Redding,40.5865,-122.3917,49.68,65,100,8.39,US,overcast clouds,2022-04-11 14:57:32
269,Tuktoyaktuk,69.4541,-133.0374,-13.0,77,20,9.22,CA,few clouds,2022-04-11 14:59:03
270,Pacific Grove,36.6177,-121.9166,50.67,83,73,5.01,US,broken clouds,2022-04-11 14:59:04
271,Palafrugell,41.9174,3.1631,63.34,51,88,5.01,ES,overcast clouds,2022-04-11 14:59:04
272,Jiuquan,39.7432,98.5174,44.2,43,57,7.83,CN,broken clouds,2022-04-11 14:59:05
273,Ahuimanu,21.4447,-157.8378,73.85,83,64,4.0,US,broken clouds,2022-04-11 14:59:05
274,Severnyy,50.677,36.5532,55.44,71,0,17.9,RU,clear sky,2022-04-11 14:59:05
275,Bukama,-9.2,25.85,83.97,75,30,1.05,CD,light rain,2022-04-11 14:59:06
276,Sioux Lookout,50.1001,-91.917,32.07,100,100,5.75,CA,mist,2022-04-11 14:54:56
277,Muncar,-8.4333,114.3333,75.87,83,79,0.81,ID,broken clouds,2022-04-11 14:59:06
278,Sorong,-0.8833,131.25,78.06,87,100,8.1,ID,overcast clouds,2022-04-11 15:00:07
279,Abnub,27.2696,31.1511,89.29,11,44,20.11,EG,scattered clouds,2022-04-11 15:00:14
280,Gushikawa,26.3544,127.8686,72.99,91,40,11.5,JP,scattered clouds,2022-04-11 15:00:16
281,Pau Dos Ferros,-6.1125,-38.2063,85.03,65,79,4.27,BR,light rain,2022-04-11 15:00:18
282,Cairns,-16.9167,145.7667,79.07,97,75,8.05,AU,broken clouds,2022-04-11 14:57:20
283,Kununurra,-15.7667,128.7333,71.58,78,89,0.0,AU,overcast clouds,2022-04-11 15:00:15
284,Atar,20.5169,-13.0499,100.08,5,36,10.78,MR,scattered clouds,2022-04-11 15:00:19
285,Grand Gaube,-20.0064,57.6608,75.38,88,10,1.99,MU,clear sky,2022-04-11 15:00:19
286,Tayu,-6.5397,111.0518,79.74,76,36,4.41,ID,scattered clouds,2022-04-11 15:00:20
287,Hay River,60.8156,-115.7999,6.48,90,100,12.41,CA,overcast clouds,2022-04-11 15:00:21
288,Mao,39.8885,4.2658,61.36,72,0,19.57,ES,clear sky,2022-04-11 14:59:49
289,Klaksvik,62.2266,-6.589,40.12,71,100,22.97,FO,overcast clouds,2022-04-11 15:00:22
290,Campo Grande,-20.4428,-54.6464,85.55,62,40,10.36,BR,scattered clouds,2022-04-11 14:59:34
291,Gidole,5.65,37.3667,68.07,52,78,5.97,ET,light rain,2022-04-11 15:00:23
292,Bengkulu,-3.8004,102.2655,78.15,82,12,3.22,ID,few clouds,2022-04-11 14:57:57
293,Turinsk,58.0458,63.696,36.28,95,25,6.46,RU,scattered clouds,2022-04-11 15:00:24
294,Torbay,47.6666,-52.7314,37.76,94,100,4.0,CA,light rain,2022-04-11 15:00:25
295,Salyan,39.5936,48.9805,60.89,72,30,11.43,AZ,scattered clouds,2022-04-11 15:00:26
296,Galesong,-5.3166,119.3661,77.02,75,20,7.25,ID,few clouds,2022-04-11 15:00:26
297,Ossora,59.2353,163.0719,18.95,94,100,8.41,RU,overcast clouds,2022-04-11 15:00:27
298,Chokurdakh,70.6333,147.9167,-2.72,95,100,7.74,RU,overcast clouds,2022-04-11 15:00:27
299,San Andres,12.5847,-81.7006,80.13,78,100,19.33,CO,overcast clouds,2022-04-11 15:00:27
300,Bambous Virieux,-20.3428,57.7575,75.22,78,65,18.79,MU,light rain,2022-04-11 15:00:28
301,San Cristobal,7.7669,-72.225,83.52,48,41,6.89,VE,scattered clouds,2022-04-11 15:00:28
302,Liberal,37.0431,-100.921,49.24,32,100,12.01,US,overcast clouds,2022-04-11 14:57:52
303,La Tuque,47.4334,-72.7824,41.77,70,17,4.21,CA,few clouds,2022-04-11 15:00:29
304,Cidreira,-30.1811,-50.2056,69.57,90,100,14.88,BR,light rain,2022-04-11 15:00:29
305,Cap Malheureux,-19.9842,57.6142,75.47,88,9,1.99,MU,clear sky,2022-04-11 15:00:30
306,Mana,5.6592,-53.7767,79.41,87,100,11.18,GF,overcast clouds,2022-04-11 15:00:30
307,Sili,28.4,117.1667,74.05,58,0,3.38,CN,clear sky,2022-04-11 15:00:31
308,Axim,4.8699,-2.2405,86.54,66,63,10.54,GH,broken clouds,2022-04-11 15:00:31
309,Tecozautla,20.5333,-99.6333,71.31,45,97,6.11,MX,overcast clouds,2022-04-11 15:00:31
310,Katsuura,35.1333,140.3,61.97,88,100,12.55,JP,overcast clouds,2022-04-11 15:00:32
311,Jumla,29.2747,82.1838,54.3,65,19,5.28,NP,few clouds,2022-04-11 15:00:32
312,Sakakah,29.9697,40.2064,91.96,8,76,8.3,SA,broken clouds,2022-04-11 15:00:03
313,Amursk,50.2261,136.8994,27.16,91,44,9.73,RU,scattered clouds,2022-04-11 15:00:32
314,Saint Anthony,45.0205,-93.218,49.24,63,10,5.01,US,clear sky,2022-04-11 15:00:33
315,Ilheus,-14.7889,-39.0494,85.82,70,40,5.75,BR,scattered clouds,2022-04-11 14:55:58
316,Eureka,40.8021,-124.1637,44.26,48,100,8.01,US,overcast clouds,2022-04-11 15:00:34
317,Iralaya,15.0,-83.2333,80.06,80,20,13.13,HN,few clouds,2022-04-11 15:00:34
318,Codrington,-38.2667,141.9667,53.35,64,99,6.6,AU,overcast clouds,2022-04-11 15:00:34
319,Kousseri,12.0769,15.0306,106.88,11,96,6.4,CM,overcast clouds,2022-04-11 15:00:35
320,Ewa Beach,21.3156,-158.0072,74.08,80,24,8.01,US,few clouds,2022-04-11 15:00:21
321,Coromandel,-18.4733,-47.2003,84.09,47,2,5.28,BR,clear sky,2022-04-11 15:00:35
322,Baruun-Urt,46.6806,113.2792,35.13,27,86,1.32,MN,overcast clouds,2022-04-11 14:56:41
323,Lazaro Cardenas,17.9583,-102.2,80.35,61,100,3.62,MX,overcast clouds,2022-04-11 15:01:36
324,Muli,2.9167,73.5667,85.06,70,28,11.99,MV,scattered clouds,2022-04-11 15:01:36
325,Dunmore Town,25.5,-76.65,71.73,61,0,16.67,BS,clear sky,2022-04-11 15:01:37
326,Banjar,-8.19,114.9675,75.38,76,96,4.83,ID,overcast clouds,2022-04-11 15:01:37
327,Stutterheim,-32.5708,27.424,63.91,70,100,9.4,ZA,overcast clouds,2022-04-11 15:01:37
328,Talaya,61.3833,152.75,-20.29,100,96,1.48,RU,overcast clouds,2022-04-11 15:01:38
329,Shushtar,32.0455,48.8567,87.28,13,0,2.91,IR,clear sky,2022-04-11 15:01:38
330,Aitape,-3.1374,142.3475,79.23,87,3,7.78,PG,clear sky,2022-04-11 15:01:39
331,Rock Springs,41.5875,-109.2029,33.24,36,100,6.62,US,overcast clouds,2022-04-11 14:59:02
332,Tongliao,43.6125,122.2653,44.46,42,100,6.98,CN,overcast clouds,2022-04-11 14:59:15
333,Mount Isa,-20.7333,139.5,82.17,28,12,5.75,AU,few clouds,2022-04-11 15:01:39
334,Tarakan,3.3,117.6333,81.77,76,99,5.61,ID,overcast clouds,2022-04-11 15:01:39
335,Maniitsoq,65.4167,-52.9,31.98,68,100,4.72,GL,overcast clouds,2022-04-11 15:01:40
336,Nampula,-15.1165,39.2666,74.75,83,94,4.27,MZ,light rain,2022-04-11 15:01:40
337,Romitan,39.9343,64.3814,73.35,46,75,23.02,UZ,light rain,2022-04-11 15:01:41
338,Teguldet,57.3064,88.1667,25.99,92,100,2.77,RU,overcast clouds,2022-04-11 15:01:41
339,Abu Zabad,12.35,29.25,100.04,13,24,5.17,SD,few clouds,2022-04-11 15:01:41
340,Grindavik,63.8424,-22.4338,45.07,57,40,19.57,IS,scattered clouds,2022-04-11 15:01:42
341,Duarte,34.1394,-117.9773,61.59,81,96,1.99,US,overcast clouds,2022-04-11 14:58:58
342,Illora,37.2877,-3.8811,74.05,44,0,13.8,ES,clear sky,2022-04-11 15:01:42
343,Charagua,-19.8,-63.2167,86.36,51,57,2.55,BO,broken clouds,2022-04-11 15:01:43
344,Inuvik,68.3499,-133.7218,-12.17,100,95,1.59,CA,overcast clouds,2022-04-11 15:01:43
345,Matara,5.9485,80.5353,80.53,82,99,7.11,LK,overcast clouds,2022-04-11 15:01:43
346,Sawtell,-30.3833,153.1,66.18,94,0,1.14,AU,clear sky,2022-04-11 15:01:44
347,Zhigansk,66.7697,123.3711,2.61,96,70,8.48,RU,broken clouds,2022-04-11 15:01:44
348,Almansa,38.8692,-1.0971,62.15,63,99,15.01,ES,overcast clouds,2022-04-11 15:01:45
349,Lorengau,-2.0226,147.2712,82.31,77,9,11.32,PG,clear sky,2022-04-11 15:01:45
350,Lagos,6.5833,3.75,95.32,55,85,10.51,NG,overcast clouds,2022-04-11 14:58:23
351,Wanning,18.8003,110.3967,74.35,91,5,4.29,CN,clear sky,2022-04-11 15:01:45
352,Qui Nhon,13.7667,109.2333,74.57,90,80,2.71,VN,broken clouds,2022-04-11 15:01:46
353,Acajutla,13.5928,-89.8275,86.77,50,47,3.87,SV,scattered clouds,2022-04-11 15:01:46
354,Sitka,57.0531,-135.33,32.54,44,0,17.18,US,clear sky,2022-04-11 14:57:50
355,Sumbe,-11.2061,13.8437,80.6,78,75,13.8,AO,broken clouds,2022-04-11 14:56:53
356,Bowen,-20.0167,148.2333,75.69,88,86,11.3,AU,overcast clouds,2022-04-11 15:01:47
357,Cukai,4.25,103.4167,76.28,87,92,2.53,MY,overcast clouds,2022-04-11 15:01:47
358,Daru,-9.0763,143.2092,81.82,84,34,11.77,PG,scattered clouds,2022-04-11 15:01:48
359,Saint-Pierre,-21.3393,55.4781,76.91,72,0,21.85,RE,clear sky,2022-04-11 15:01:03
360,Laguna,38.421,-121.4238,53.06,81,100,13.8,US,mist,2022-04-11 15:01:48
361,Ancud,-41.8697,-73.8203,52.23,85,100,8.08,CL,light rain,2022-04-11 15:01:48
362,Tura,25.5198,90.2201,72.43,82,0,5.35,IN,clear sky,2022-04-11 15:01:49
363,Impfondo,1.6381,18.0667,87.71,51,88,3.06,CG,overcast clouds,2022-04-11 15:01:49
364,Tecolutla,20.4833,-97.0167,78.93,64,64,6.38,MX,broken clouds,2022-04-11 15:01:50
365,Mareeba,-17.0,145.4333,74.44,92,86,2.48,AU,overcast clouds,2022-04-11 15:00:20
366,Sistranda,63.7256,8.834,40.96,93,100,30.04,NO,light rain,2022-04-11 15:01:50
367,Sambava,-14.2667,50.1667,78.62,82,36,13.71,MG,light rain,2022-04-11 15:01:50
368,Petropavlovsk-Kamchatskiy,53.0452,158.6483,26.04,82,100,8.68,RU,overcast clouds,2022-04-11 15:01:51
369,Brae,60.3964,-1.353,41.86,61,100,14.16,GB,overcast clouds,2022-04-11 15:01:51
370,Colares,38.7992,-9.4469,65.28,65,20,25.01,PT,few clouds,2022-04-11 15:01:51
371,Jatai,-17.8814,-51.7144,84.56,55,0,5.99,BR,clear sky,2022-04-11 15:01:52
372,Upernavik,72.7868,-56.1549,14.23,91,100,6.67,GL,overcast clouds,2022-04-11 15:01:52
373,Tornio,65.8481,24.1466,37.42,89,100,10.47,FI,light rain,2022-04-11 15:02:52
374,Kuusamo,65.9667,29.1833,32.04,86,100,18.41,FI,light snow,2022-04-11 15:02:53
375,Brownsville,25.9018,-97.4975,80.58,78,75,23.02,US,broken clouds,2022-04-11 15:02:53
376,Gorontalo,0.5412,123.0595,76.24,90,95,1.63,ID,overcast clouds,2022-04-11 15:02:54
377,Marang,5.2056,103.2059,79.92,81,65,2.73,MY,broken clouds,2022-04-11 15:02:54
378,Alta Floresta,-9.8756,-56.0861,85.35,66,10,1.48,BR,clear sky,2022-04-11 15:00:11
379,Boa Vista,2.8197,-60.6733,86.56,54,100,10.92,BR,overcast clouds,2022-04-11 15:02:54
380,Taoudenni,22.6783,-3.9836,97.75,3,41,6.08,ML,scattered clouds,2022-04-11 15:02:55
381,Nuevitas,21.5453,-77.2644,79.83,53,4,15.82,CU,clear sky,2022-04-11 15:02:55
382,Bud,39.447,-86.1758,66.22,71,100,13.51,US,light rain,2022-04-11 15:02:56
383,Broome,42.2506,-75.833,48.61,57,0,6.91,US,clear sky,2022-04-11 15:02:56
384,Yiyang,28.5892,112.3283,77.14,56,24,7.07,CN,few clouds,2022-04-11 15:02:56
385,Clyde River,70.4692,-68.5914,2.48,92,85,1.59,CA,overcast clouds,2022-04-11 15:02:57
386,Uyuni,-20.4597,-66.825,49.55,14,6,14.72,BO,clear sky,2022-04-11 15:02:57
387,Khani,41.9563,42.9566,72.97,65,7,8.1,GE,clear sky,2022-04-11 15:02:57
388,Portobelo,9.55,-79.65,84.96,78,100,14.2,PA,overcast clouds,2022-04-11 15:02:58
389,Barcs,45.96,17.4586,55.24,41,90,3.74,HU,overcast clouds,2022-04-11 15:02:58
390,Faanui,-16.4833,-151.75,82.18,67,40,14.41,PF,scattered clouds,2022-04-11 15:02:58
391,Ilulissat,69.2167,-51.1,26.62,54,75,3.44,GL,broken clouds,2022-04-11 15:02:59
392,Bull Savanna,17.8868,-77.5902,81.64,60,17,8.32,JM,few clouds,2022-04-11 15:02:59
393,Van Buren,35.4368,-94.3483,68.02,92,100,5.75,US,overcast clouds,2022-04-11 15:02:59
394,Gat,31.61,34.7642,69.4,7,0,14.14,IL,clear sky,2022-04-11 15:03:00
395,Haines Junction,60.7522,-137.5108,20.43,87,100,4.18,CA,overcast clouds,2022-04-11 15:03:00
396,Karagay,58.2667,54.9368,42.98,94,68,5.12,RU,broken clouds,2022-04-11 15:03:00
397,Mbekenyera,-10.0,38.9833,75.49,92,60,1.39,TZ,light rain,2022-04-11 15:03:01
398,Kisangani,0.5167,25.2,80.76,59,93,2.93,CD,overcast clouds,2022-04-11 15:03:01
399,Erzin,36.9559,36.2,61.38,72,0,9.37,TR,clear sky,2022-04-11 15:03:04
400,Villanueva,15.3167,-88.0,86.04,65,20,2.3,HN,few clouds,2022-04-11 15:03:05
401,Balsas,-7.5325,-46.0356,89.4,57,3,2.1,BR,clear sky,2022-04-11 15:00:43
402,Dezhou,37.4486,116.2925,68.18,26,100,20.0,CN,overcast clouds,2022-04-11 15:00:22
403,Skibbereen,51.55,-9.2667,53.11,92,100,18.59,IE,overcast clouds,2022-04-11 15:03:05
404,Kasongo-Lunda,-6.4667,16.8167,80.65,84,94,1.92,CD,light rain,2022-04-11 15:03:06
405,Petropavl,54.8753,69.1628,45.63,47,100,12.82,KZ,overcast clouds,2022-04-11 15:03:07
406,Bonthe,7.5264,-12.505,87.53,63,87,14.14,SL,overcast clouds,2022-04-11 15:03:07
407,Mehamn,71.0357,27.8492,35.51,89,97,4.36,NO,overcast clouds,2022-04-11 15:03:08
408,Santa Cruz,-17.8,-63.1667,78.53,78,99,15.97,BO,overcast clouds,2022-04-11 15:02:23
409,Imeni Poliny Osipenko,52.4201,136.4853,26.6,96,100,10.33,RU,overcast clouds,2022-04-11 15:03:08
410,Verkhoyansk,67.5447,133.385,-5.35,99,86,3.15,RU,overcast clouds,2022-04-11 15:03:09
411,Tiksi,71.6872,128.8694,-11.76,99,50,8.08,RU,scattered clouds,2022-04-11 15:03:09
412,Dakoro,14.5106,6.765,106.9,6,16,5.73,NE,few clouds,2022-04-11 15:03:10
413,Urumqi,43.801,87.6005,54.55,18,0,4.47,CN,clear sky,2022-04-11 15:03:10
414,Ostersund,63.1792,14.6357,38.61,75,0,24.16,SE,clear sky,2022-04-11 15:03:11
415,Esperance,-33.8667,121.9,62.44,93,100,10.56,AU,overcast clouds,2022-04-11 15:03:11
416,Mumbwa,-14.9783,27.0619,69.46,83,100,3.22,ZM,light rain,2022-04-11 15:03:12
417,Nantucket,41.2835,-70.0995,52.02,64,5,12.24,US,clear sky,2022-04-11 15:00:15
418,Itaiba,-8.9475,-37.4228,91.27,35,35,7.63,BR,scattered clouds,2022-04-11 15:04:13
419,Sauce,-34.6469,-56.0628,71.22,93,100,7.65,UY,light rain,2022-04-11 15:04:13
420,Iberia,29.9502,-91.7507,75.2,69,100,21.85,US,overcast clouds,2022-04-11 15:04:13
421,Bundaberg,-24.85,152.35,68.29,95,1,5.75,AU,clear sky,2022-04-11 15:04:14
422,Svetlogorsk,52.6333,29.7333,47.95,46,100,8.39,BY,overcast clouds,2022-04-11 15:04:14
423,Jalali,27.8667,78.2667,94.23,8,90,4.5,IN,overcast clouds,2022-04-11 15:04:15
424,Lebu,-37.6167,-73.65,54.55,61,45,3.76,CL,scattered clouds,2022-04-11 15:04:15
425,Locri,38.2414,16.2623,57.49,49,5,7.92,IT,clear sky,2022-04-11 15:03:06
426,Yueyang,29.3333,113.0919,76.68,55,24,8.99,CN,few clouds,2022-04-11 15:04:16
427,Evensk,61.95,159.2333,5.0,76,100,11.68,RU,overcast clouds,2022-04-11 15:04:16
428,Shingu,33.7333,135.9833,59.67,85,100,3.2,JP,overcast clouds,2022-04-11 15:04:17
429,Yelizovo,53.1873,158.3805,25.39,85,100,5.55,RU,overcast clouds,2022-04-11 15:04:17
430,Bay Roberts,47.5999,-53.2648,38.52,92,100,5.01,CA,light rain,2022-04-11 15:04:18
431,Mayo,38.8876,-76.5119,55.51,50,0,6.91,US,clear sky,2022-04-11 15:04:18
432,Guerrero Negro,27.9769,-114.0611,60.78,71,3,5.93,MX,clear sky,2022-04-11 15:04:19
433,Bilibino,68.0546,166.4372,-23.21,100,100,3.8,RU,overcast clouds,2022-04-11 15:04:19
434,Ollioules,43.1352,5.848,64.45,65,21,8.01,FR,few clouds,2022-04-11 15:04:20
435,Rio Grande,-32.035,-52.0986,75.31,73,100,14.56,BR,overcast clouds,2022-04-11 15:04:20
436,Sterling,39.0062,-77.4286,56.17,51,0,6.91,US,clear sky,2022-04-11 15:00:54
437,Fairlie,55.756,-4.8556,57.11,59,100,21.03,GB,overcast clouds,2022-04-11 15:04:21
438,Lasa,46.6166,10.7002,58.69,65,40,2.89,IT,scattered clouds,2022-04-11 15:04:21
439,Saint-Francois,46.4154,3.9054,68.68,42,0,18.41,FR,clear sky,2022-04-11 15:04:22
440,Benjamin Constant,-4.3831,-70.0311,82.53,74,75,0.0,BR,broken clouds,2022-04-11 15:04:22
441,Port Hedland,-20.3167,118.5667,78.85,78,31,6.91,AU,scattered clouds,2022-04-11 15:04:23
442,Kapoeta,4.7717,33.5903,84.36,49,87,15.01,SS,light rain,2022-04-11 15:04:23
443,Acapulco,16.8634,-99.8901,83.64,55,72,2.01,MX,broken clouds,2022-04-11 15:00:13
444,Rio Gallegos,-51.6226,-69.2181,53.49,56,100,19.51,AR,overcast clouds,2022-04-11 15:01:52
445,Sao Filipe,14.8961,-24.4956,72.21,71,55,13.11,CV,broken clouds,2022-04-11 15:04:24
446,Balakirevo,56.5059,38.8432,35.42,99,100,7.67,RU,overcast clouds,2022-04-11 15:04:24
447,Havre-Saint-Pierre,50.2334,-63.5986,39.02,74,16,13.0,CA,few clouds,2022-04-11 15:04:25
448,Verkhnevilyuysk,63.4453,120.3167,7.66,98,76,2.28,RU,broken clouds,2022-04-11 15:04:25
449,Altay,47.8667,88.1167,34.03,44,0,10.89,CN,clear sky,2022-04-11 15:04:26
450,Yenagoa,4.9247,6.2642,90.28,56,89,8.03,NG,overcast clouds,2022-04-11 15:04:26
451,Hithadhoo,-0.6,73.0833,84.45,66,22,12.86,MV,few clouds,2022-04-11 15:04:26
452,Erkrath,51.2167,6.9,64.74,34,0,12.66,DE,clear sky,2022-04-11 15:04:27
453,Praia Da Vitoria,38.7333,-27.0667,63.75,84,92,14.52,PT,overcast clouds,2022-04-11 15:04:27
454,Prince Rupert,54.3161,-130.3201,32.09,100,75,2.3,CA,broken clouds,2022-04-11 15:03:49
455,Vilcun,-38.65,-72.2333,45.34,67,88,1.23,CL,overcast clouds,2022-04-11 15:04:28
456,Labuhan,-6.8844,112.2051,80.1,77,36,3.0,ID,scattered clouds,2022-04-11 15:04:28
457,Lodja,-3.4833,23.4333,83.16,61,97,2.62,CD,overcast clouds,2022-04-11 15:04:29
458,Naliya,23.2667,68.8333,82.0,70,44,12.3,IN,scattered clouds,2022-04-11 14:59:55
459,Santa Elena,-2.2333,-80.85,78.35,78,40,8.05,EC,scattered clouds,2022-04-11 15:04:29
460,Dhidhdhoo,6.8833,73.1,85.05,73,61,10.87,MV,broken clouds,2022-04-11 15:02:46
461,Coquimbo,-29.9533,-71.3436,55.13,94,100,10.36,CL,overcast clouds,2022-04-11 15:04:30
462,Nyurba,63.2842,118.3319,7.05,98,86,1.12,RU,overcast clouds,2022-04-11 15:04:30
463,Lafia,8.4833,8.5167,104.54,22,54,2.53,NG,broken clouds,2022-04-11 15:04:31
464,Fuyang,32.9,115.8167,69.24,62,3,6.22,CN,clear sky,2022-04-11 15:05:31
465,Belmonte,-15.8631,-38.8828,85.1,57,46,6.58,BR,scattered clouds,2022-04-11 15:05:32
466,Honiara,-9.4333,159.95,77.95,88,100,3.58,SB,overcast clouds,2022-04-11 15:05:32
467,Saint-Joseph,-21.3667,55.6167,75.58,81,59,16.46,RE,light rain,2022-04-11 15:05:33
468,Umm Bab,25.2142,50.8072,78.69,40,5,10.31,QA,clear sky,2022-04-11 15:05:33
469,Booue,-0.0921,11.9385,86.45,62,98,1.83,GA,overcast clouds,2022-04-11 15:05:33
470,Porteirinha,-15.7433,-43.0283,91.2,34,70,8.68,BR,broken clouds,2022-04-11 15:05:34
471,Kabompo,-13.5927,24.2008,72.7,84,98,4.41,ZM,light rain,2022-04-11 15:05:34
472,Sokoni,-6.4333,39.55,83.79,72,89,14.92,TZ,overcast clouds,2022-04-11 15:05:35
473,Felanitx,39.4696,3.1483,68.52,74,100,15.7,ES,overcast clouds,2022-04-11 15:05:35
474,Parit Raja,1.8681,103.1124,76.03,92,100,2.71,MY,overcast clouds,2022-04-11 15:05:36
475,Abha,18.2164,42.5053,71.85,38,20,11.5,SA,few clouds,2022-04-11 15:05:36
476,Khorinsk,52.1657,109.7726,26.06,71,66,4.85,RU,broken clouds,2022-04-11 15:05:36
477,Kerrville,30.0474,-99.1403,69.66,87,100,8.05,US,overcast clouds,2022-04-11 15:05:37
478,Saldanha,-33.0117,17.9442,70.25,53,0,10.6,ZA,clear sky,2022-04-11 15:05:37
479,Dongsheng,39.8161,109.9776,38.98,34,100,11.61,CN,overcast clouds,2022-04-11 15:05:37
480,Nawa,27.0167,75.0,90.43,15,100,11.5,IN,overcast clouds,2022-04-11 15:05:38
481,Narsaq,60.9167,-46.05,43.02,39,48,8.84,GL,scattered clouds,2022-04-11 15:05:38
482,Nabire,-3.3667,135.4833,75.51,92,99,1.72,ID,overcast clouds,2022-04-11 15:05:38
483,Tezu,27.9167,96.1667,66.63,90,22,3.18,IN,few clouds,2022-04-11 15:05:39
484,Kholodnyy,62.7167,147.95,-17.82,99,40,3.36,RU,scattered clouds,2022-04-11 15:05:39
485,Altagracia De Orituco,9.8601,-66.3814,90.1,36,48,7.52,VE,scattered clouds,2022-04-11 15:05:39
486,Bonavista,48.6499,-53.1147,32.04,98,100,17.11,CA,light snow,2022-04-11 15:05:40
487,Minggang,32.4586,114.0486,73.11,59,6,5.95,CN,clear sky,2022-04-11 15:05:40
488,Cockburn Town,21.4612,-71.1419,76.46,80,16,17.2,TC,few clouds,2022-04-11 15:03:11
489,Asfi,32.2994,-9.2372,63.82,82,100,19.3,MA,overcast clouds,2022-04-11 15:05:41
490,Ust-Omchug,61.15,149.6333,-18.4,100,43,1.66,RU,scattered clouds,2022-04-11 15:05:41
491,Pangai,-19.8,-174.35,81.73,73,70,7.58,TO,broken clouds,2022-04-11 15:05:41
492,Shalya,57.2471,58.7298,42.08,90,5,8.46,RU,clear sky,2022-04-11 15:05:42
493,Saint-Augustin,51.226,-58.6502,35.44,92,84,19.19,CA,broken clouds,2022-04-11 15:05:42
494,Niort,46.3333,-0.3333,72.72,51,39,5.01,FR,scattered clouds,2022-04-11 15:05:42
495,Bathurst,-33.4166,149.5806,56.82,95,13,3.15,AU,few clouds,2022-04-11 15:05:43
496,Betong,5.7743,101.0723,72.28,98,100,1.21,TH,heavy intensity rain,2022-04-11 15:05:43
497,Iguape,-24.7081,-47.5553,78.35,72,51,3.76,BR,broken clouds,2022-04-11 15:05:43
498,Minab,27.1467,57.0801,84.0,47,35,7.61,IR,scattered clouds,2022-04-11 15:05:44
499,Ndele,8.4109,20.6473,85.15,44,91,3.27,CF,light rain,2022-04-11 15:05:44
500,Bykovo,55.6361,38.0803,39.61,100,75,11.18,RU,moderate rain,2022-04-11 15:05:45
501,Cabo San Lucas,22.8909,-109.9124,72.05,70,20,12.66,MX,few clouds,2022-04-11 15:04:01
502,Hearst,49.6835,-83.6665,34.72,88,100,14.85,CA,overcast clouds,2022-04-11 15:05:45
503,Port-Cartier,50.0334,-66.8654,35.74,95,12,12.41,CA,few clouds,2022-04-11 15:05:46
504,Yaan,7.3833,8.5667,102.24,26,22,1.48,NG,few clouds,2022-04-11 15:05:46
505,Union City,37.5958,-122.0192,53.15,90,100,12.66,US,mist,2022-04-11 15:05:46
506,Mont-Dore,-22.2833,166.5833,79.0,99,9,4.88,NC,clear sky,2022-04-11 15:05:47
507,Luwuk,-0.9516,122.7875,77.0,68,68,3.42,ID,broken clouds,2022-04-11 15:05:47
508,Outlook,51.5001,-107.0513,21.24,52,97,17.54,CA,overcast clouds,2022-04-11 15:05:47
509,Chumikan,54.7183,135.315,25.93,96,100,19.42,RU,light snow,2022-04-11 15:05:48
510,Midland,31.9974,-102.0779,76.05,25,0,24.16,US,clear sky,2022-04-11 15:06:48
511,Anadyr,64.75,177.4833,14.0,92,100,13.0,RU,overcast clouds,2022-04-11 15:06:48
512,Namatanai,-3.6667,152.4333,79.68,80,88,6.55,PG,overcast clouds,2022-04-11 15:06:49
513,Baghdad,33.3406,44.4009,89.51,17,0,12.66,IQ,clear sky,2022-04-11 15:06:49
514,Viedma,-40.8135,-62.9967,54.48,74,100,9.57,AR,overcast clouds,2022-04-11 15:06:49
515,Kolyvan,55.3053,82.7391,33.42,92,97,4.03,RU,overcast clouds,2022-04-11 15:06:50
516,Port-Gentil,-0.7193,8.7815,81.91,79,13,12.66,GA,few clouds,2022-04-11 15:06:50
517,Kondinskoye,59.6481,67.41,36.79,99,100,10.38,RU,overcast clouds,2022-04-11 15:06:51
518,La Palma,33.8464,-118.0467,63.21,77,75,6.91,US,broken clouds,2022-04-11 15:06:51
519,Valera,9.3178,-70.6036,83.5,66,77,3.69,VE,broken clouds,2022-04-11 15:06:51
520,North Bend,43.4065,-124.2243,40.91,89,40,12.66,US,scattered clouds,2022-04-11 15:06:52
521,Avera,33.194,-82.5271,70.38,54,7,7.49,US,clear sky,2022-04-11 15:06:52
522,Turan,16.0678,108.2208,78.78,78,75,3.44,VN,broken clouds,2022-04-11 15:05:05
523,Krasnoselkup,65.7,82.4667,27.57,98,100,7.63,RU,light snow,2022-04-11 15:06:52
524,Oyama,36.3,139.8,67.59,73,100,4.36,JP,light rain,2022-04-11 15:06:53
